# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -14676 7 9197 65 26483556 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/es_419/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 10487 5 9214 65 26355604 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/RadioButtonGroup/README.md.b1f1768b3df7.html
DUPTYPE_WITHIN_SAME_TREE -10487 5 9214 65 26349710 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/RadioButtonGroup/README.md.html
DUPTYPE_FIRST_OCCURRENCE 16123 8 9214 65 26354494 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/RadioButtonGroup/README.md.66bca25f34e8.html
DUPTYPE_WITHIN_SAME_TREE -16123 8 9214 65 26349345 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/RadioButtonGroup/README.md.html
DUPTYPE_FIRST_OCCURRENCE 16367 8 9214 65 26354420 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/RadioButtonGroup/README.md.212f613e9912.html
DUPTYPE_WITHIN_SAME_TREE -16367 8 9214 65 26348908 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/RadioButtonGroup/README.md.html
DUPTYPE_FIRST_OCCURRENCE 14943 7 9215 65 26216562 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/html/Styles.571c674978d2.js
DUPTYPE_WITHIN_SAME_TREE -14943 8 9215 65 26359217 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/html/Styles.571c674978d2.js
DUPTYPE_WITHIN_SAME_TREE -14943 8 9215 65 26353589 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/html/Styles.js
DUPTYPE_WITHIN_SAME_TREE -14943 7 9215 65 26215749 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/html/Styles.js
DUPTYPE_FIRST_OCCURRENCE 10389 5 9231 65 26355341 5 /openedx/staticfiles/js/vendor/pdfjs/locale/th/viewer.18366b97e7ed.properties
DUPTYPE_WITHIN_SAME_TREE -10389 6 9231 65 26353863 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/th/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10389 5 9231 65 26345576 5 /openedx/staticfiles/js/vendor/pdfjs/locale/th/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10389 6 9231 65 26359366 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/th/viewer.18366b97e7ed.properties
DUPTYPE_FIRST_OCCURRENCE 2817 2 9255 65 26486088 5 /openedx/staticfiles/studio/css/cms-style-vendor-tinymce-content.3d3d164a07cd.css
DUPTYPE_WITHIN_SAME_TREE -2817 3 9255 65 26359799 5 /openedx/staticfiles/studio/lektorium/css/cms-style-vendor-tinymce-content.3d3d164a07cd.css
DUPTYPE_FIRST_OCCURRENCE 10367 5 9258 65 26355371 5 /openedx/staticfiles/js/vendor/pdfjs/locale/si/viewer.dd49b2a0be13.properties
DUPTYPE_WITHIN_SAME_TREE -10367 5 9258 65 26345679 5 /openedx/staticfiles/js/vendor/pdfjs/locale/si/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10367 6 9258 65 26353937 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/si/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10367 6 9258 65 26359396 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/si/viewer.dd49b2a0be13.properties
DUPTYPE_FIRST_OCCURRENCE 6553 3 9288 65 26357449 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/data_download.9ad67b2c18dd.html
DUPTYPE_WITHIN_SAME_TREE -6553 3 9288 65 26347865 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/data_download.html
DUPTYPE_FIRST_OCCURRENCE 2289 2 9304 65 26357995 5 /openedx/staticfiles/js/views/image_field.e0f1c1dfa15f.js
DUPTYPE_WITHIN_SAME_TREE -2289 2 9304 65 26347333 5 /openedx/staticfiles/js/views/image_field.js
DUPTYPE_FIRST_OCCURRENCE 10287 5 9305 65 26355390 5 /openedx/staticfiles/js/vendor/pdfjs/locale/hi-IN/viewer.273f7891dc54.properties
DUPTYPE_WITHIN_SAME_TREE -10287 6 9305 65 26359415 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/hi-IN/viewer.273f7891dc54.properties
DUPTYPE_WITHIN_SAME_TREE -10287 6 9305 65 26353982 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/hi-IN/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10287 5 9305 65 26345735 5 /openedx/staticfiles/js/vendor/pdfjs/locale/hi-IN/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 4021 3 9334 65 26357054 5 /openedx/staticfiles/common/js/discussion/discussion.dfbd2f04e19f.js
DUPTYPE_WITHIN_SAME_TREE -4021 4 9334 65 26480189 5 /openedx/staticfiles/studio/common/js/discussion/discussion.js
DUPTYPE_WITHIN_SAME_TREE -4021 3 9334 65 26346429 5 /openedx/staticfiles/common/js/discussion/discussion.js
DUPTYPE_WITHIN_SAME_TREE -4021 4 9334 65 26485073 5 /openedx/staticfiles/studio/common/js/discussion/discussion.dfbd2f04e19f.js
DUPTYPE_FIRST_OCCURRENCE 10331 5 9350 65 26355347 5 /openedx/staticfiles/js/vendor/pdfjs/locale/mr/viewer.d4d81f13eff3.properties
DUPTYPE_WITHIN_SAME_TREE -10331 5 9350 65 26345592 5 /openedx/staticfiles/js/vendor/pdfjs/locale/mr/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10331 6 9350 65 26353875 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/mr/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10331 6 9350 65 26359372 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/mr/viewer.d4d81f13eff3.properties
DUPTYPE_FIRST_OCCURRENCE 9125 4 9353 65 26485312 5 /openedx/staticfiles/studio/js/views/settings/advanced.4893fc83e36e.js
DUPTYPE_WITHIN_SAME_TREE -9125 4 9353 65 26480895 5 /openedx/staticfiles/studio/js/views/settings/advanced.js
DUPTYPE_FIRST_OCCURRENCE 4233 3 9402 65 26357124 5 /openedx/staticfiles/edx-ui-toolkit/js/utils/date-utils.d18a3cf9c236.js
DUPTYPE_WITHIN_SAME_TREE -4233 4 9402 65 26485143 5 /openedx/staticfiles/studio/edx-ui-toolkit/js/utils/date-utils.d18a3cf9c236.js
DUPTYPE_WITHIN_SAME_TREE -4233 4 9402 65 26480372 5 /openedx/staticfiles/studio/edx-ui-toolkit/js/utils/date-utils.js
DUPTYPE_WITHIN_SAME_TREE -4233 3 9402 65 26346684 5 /openedx/staticfiles/edx-ui-toolkit/js/utils/date-utils.js
DUPTYPE_FIRST_OCCURRENCE 2221 2 9420 65 26217009 5 /openedx/staticfiles/js/vendor/jquery.event.drop-2.2.0f5cc7ea6c32.js
DUPTYPE_WITHIN_SAME_TREE -2221 3 9420 65 26353373 5 /openedx/staticfiles/studio/js/vendor/jquery.event.drop-2.2.js
DUPTYPE_WITHIN_SAME_TREE -2221 2 9420 65 26215521 5 /openedx/staticfiles/js/vendor/jquery.event.drop-2.2.js
DUPTYPE_WITHIN_SAME_TREE -2221 3 9420 65 26359779 5 /openedx/staticfiles/studio/js/vendor/jquery.event.drop-2.2.0f5cc7ea6c32.js
DUPTYPE_FIRST_OCCURRENCE 1329 1 9441 65 26358780 5 /openedx/staticfiles/templates/main.191fad8c901b.html
DUPTYPE_WITHIN_SAME_TREE -1329 1 9441 65 26347616 5 /openedx/staticfiles/templates/main.html
DUPTYPE_FIRST_OCCURRENCE 14933 7 9463 65 26216558 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/html/Entities.8102e6520bb4.js
DUPTYPE_WITHIN_SAME_TREE -14933 8 9463 65 26353581 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/html/Entities.js
DUPTYPE_WITHIN_SAME_TREE -14933 7 9463 65 26215745 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/html/Entities.js
DUPTYPE_WITHIN_SAME_TREE -14933 8 9463 65 26359213 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/html/Entities.8102e6520bb4.js
DUPTYPE_FIRST_OCCURRENCE 16117 8 9472 65 26354561 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/Pagination/README.md.96b3ade019e8.html
DUPTYPE_WITHIN_SAME_TREE -16117 8 9472 65 26349457 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/Pagination/README.md.html
DUPTYPE_FIRST_OCCURRENCE 16361 8 9472 65 26354480 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Pagination/README.md.9fa657bde626.html
DUPTYPE_WITHIN_SAME_TREE -16361 8 9472 65 26348996 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Pagination/README.md.html
DUPTYPE_FIRST_OCCURRENCE 14735 6 9527 65 26355170 5 /openedx/staticfiles/xblock/resources/poll/translations/de_DE/LC_MESSAGES/text.7df85f9515cd.mo
DUPTYPE_WITHIN_SAME_TREE -14735 7 9527 65 26483955 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/de_DE/LC_MESSAGES/text.7df85f9515cd.mo
DUPTYPE_WITHIN_SAME_TREE -14735 6 9527 65 26352385 5 /openedx/staticfiles/xblock/resources/poll/translations/de_DE/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14735 7 9527 65 26482646 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/de_DE/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 12397 5 9534 65 26356235 5 /openedx/staticfiles/xblock/resources/recommender/static/css/tooltipster.ab87e4fdec26.css
DUPTYPE_WITHIN_SAME_TREE -12397 6 9534 65 26484535 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/css/tooltipster.ab87e4fdec26.css
DUPTYPE_WITHIN_SAME_TREE -12397 5 9534 65 26352431 5 /openedx/staticfiles/xblock/resources/recommender/static/css/tooltipster.css
DUPTYPE_WITHIN_SAME_TREE -12397 6 9534 65 26482679 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/css/tooltipster.css
DUPTYPE_FIRST_OCCURRENCE 4879 3 9558 65 26357359 5 /openedx/staticfiles/js/learner_dashboard/models/course_card_model.7964f828ded2.js
DUPTYPE_WITHIN_SAME_TREE -4879 3 9558 65 26347422 5 /openedx/staticfiles/js/learner_dashboard/models/course_card_model.js
DUPTYPE_FIRST_OCCURRENCE 2421 2 9561 65 26358584 5 /openedx/staticfiles/proctoring/js/exam_action_handler.785a7cb1a2e9.js
DUPTYPE_WITHIN_SAME_TREE -2421 3 9561 65 26482506 5 /openedx/staticfiles/studio/proctoring/js/exam_action_handler.js
DUPTYPE_WITHIN_SAME_TREE -2421 3 9561 65 26485801 5 /openedx/staticfiles/studio/proctoring/js/exam_action_handler.785a7cb1a2e9.js
DUPTYPE_WITHIN_SAME_TREE -2421 2 9561 65 26351856 5 /openedx/staticfiles/proctoring/js/exam_action_handler.js
DUPTYPE_WITHIN_SAME_TREE -2421 5 9561 65 26349888 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/exam_action_handler.js
DUPTYPE_WITHIN_SAME_TREE -2421 5 9561 65 26355645 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/exam_action_handler.785a7cb1a2e9.js
DUPTYPE_FIRST_OCCURRENCE 10387 5 9601 65 26355407 5 /openedx/staticfiles/js/vendor/pdfjs/locale/te/viewer.44f133927879.properties
DUPTYPE_WITHIN_SAME_TREE -10387 6 9601 65 26359432 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/te/viewer.44f133927879.properties
DUPTYPE_WITHIN_SAME_TREE -10387 5 9601 65 26345791 5 /openedx/staticfiles/js/vendor/pdfjs/locale/te/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10387 6 9601 65 26354019 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/te/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 10215 5 9602 65 26355439 5 /openedx/staticfiles/js/vendor/pdfjs/locale/as/viewer.a86aa1bf04ca.properties
DUPTYPE_WITHIN_SAME_TREE -10215 6 9602 65 26479806 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/as/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10215 5 9602 65 26345879 5 /openedx/staticfiles/js/vendor/pdfjs/locale/as/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10215 6 9602 65 26484129 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/as/viewer.a86aa1bf04ca.properties
DUPTYPE_FIRST_OCCURRENCE 12391 5 9606 65 26352429 5 /openedx/staticfiles/xblock/resources/recommender/static/css/introjs.css
DUPTYPE_WITHIN_SAME_TREE -12391 6 9606 65 26482677 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/css/introjs.css
DUPTYPE_WITHIN_SAME_TREE -12391 5 9606 65 26356233 5 /openedx/staticfiles/xblock/resources/recommender/static/css/introjs.fb7c48811ebe.css
DUPTYPE_WITHIN_SAME_TREE -12391 6 9606 65 26484533 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/css/introjs.fb7c48811ebe.css
DUPTYPE_FIRST_OCCURRENCE 1093 1 9608 65 26217148 5 /openedx/staticfiles/js/customwmd.271a1a0699fc.js
DUPTYPE_WITHIN_SAME_TREE -1093 1 9608 65 26215984 5 /openedx/staticfiles/js/customwmd.js
DUPTYPE_FIRST_OCCURRENCE 6847 4 9627 65 26356643 5 /openedx/staticfiles/common/js/components/views/feedback.56cf425915ca.js
DUPTYPE_WITHIN_SAME_TREE -6847 4 9627 65 26346468 5 /openedx/staticfiles/common/js/components/views/feedback.js
DUPTYPE_WITHIN_SAME_TREE -6847 5 9627 65 26484940 5 /openedx/staticfiles/studio/common/js/components/views/feedback.56cf425915ca.js
DUPTYPE_WITHIN_SAME_TREE -6847 5 9627 65 26480217 5 /openedx/staticfiles/studio/common/js/components/views/feedback.js
DUPTYPE_FIRST_OCCURRENCE 14995 7 9642 65 26216614 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/KeyboardNavigation.e65044fdeba1.js
DUPTYPE_WITHIN_SAME_TREE -14995 7 9642 65 26215803 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/KeyboardNavigation.js
DUPTYPE_WITHIN_SAME_TREE -14995 8 9642 65 26353654 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/KeyboardNavigation.js
DUPTYPE_WITHIN_SAME_TREE -14995 8 9642 65 26359269 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/KeyboardNavigation.e65044fdeba1.js
DUPTYPE_FIRST_OCCURRENCE 14753 6 9662 65 26355151 5 /openedx/staticfiles/xblock/resources/poll/translations/es_419/LC_MESSAGES/text.8321c2077e18.mo
DUPTYPE_WITHIN_SAME_TREE -14753 7 9662 65 26483936 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/es_419/LC_MESSAGES/text.8321c2077e18.mo
DUPTYPE_WITHIN_SAME_TREE -14753 6 9662 65 26352348 5 /openedx/staticfiles/xblock/resources/poll/translations/es_419/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14753 7 9662 65 26482613 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/es_419/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 8173 4 9680 65 26356781 5 /openedx/staticfiles/studio-frontend/src/data/actions/assets.daa718a2b681.js
DUPTYPE_WITHIN_SAME_TREE -8173 4 9680 65 26348581 5 /openedx/staticfiles/studio-frontend/src/data/actions/assets.js
DUPTYPE_FIRST_OCCURRENCE 9119 4 9707 65 26485320 5 /openedx/staticfiles/studio/js/views/pages/course_outline.52150dabab95.js
DUPTYPE_WITHIN_SAME_TREE -9119 4 9707 65 26480905 5 /openedx/staticfiles/studio/js/views/pages/course_outline.js
DUPTYPE_FIRST_OCCURRENCE 4237 3 9760 65 26357121 5 /openedx/staticfiles/edx-ui-toolkit/js/utils/html-utils.34d1cd1c87ef.js
DUPTYPE_WITHIN_SAME_TREE -4237 4 9760 65 26480369 5 /openedx/staticfiles/studio/edx-ui-toolkit/js/utils/html-utils.js
DUPTYPE_WITHIN_SAME_TREE -4237 4 9760 65 26485140 5 /openedx/staticfiles/studio/edx-ui-toolkit/js/utils/html-utils.34d1cd1c87ef.js
DUPTYPE_WITHIN_SAME_TREE -4237 3 9760 65 26346679 5 /openedx/staticfiles/edx-ui-toolkit/js/utils/html-utils.js
DUPTYPE_FIRST_OCCURRENCE 2107 2 9790 65 26216962 5 /openedx/staticfiles/js/src/accessibility_tools.c43de9476866.js
DUPTYPE_WITHIN_SAME_TREE -2107 2 9790 65 26215240 5 /openedx/staticfiles/js/src/accessibility_tools.js
DUPTYPE_WITHIN_SAME_TREE -2107 3 9790 65 26353151 5 /openedx/staticfiles/studio/js/src/accessibility_tools.js
DUPTYPE_WITHIN_SAME_TREE -2107 3 9790 65 26359734 5 /openedx/staticfiles/studio/js/src/accessibility_tools.c43de9476866.js
DUPTYPE_FIRST_OCCURRENCE 12427 5 9792 65 26356262 5 /openedx/staticfiles/xblock/resources/xmodule.word_cloud_module/src/js/word_cloud_main.d939db5dccc3.js
DUPTYPE_WITHIN_SAME_TREE -12427 6 9792 65 26484590 5 /openedx/staticfiles/studio/xblock/resources/xmodule.word_cloud_module/src/js/word_cloud_main.d939db5dccc3.js
DUPTYPE_WITHIN_SAME_TREE -12427 5 9792 65 26352615 5 /openedx/staticfiles/xblock/resources/xmodule.word_cloud_module/src/js/word_cloud_main.js
DUPTYPE_WITHIN_SAME_TREE -12427 6 9792 65 26483477 5 /openedx/staticfiles/studio/xblock/resources/xmodule.word_cloud_module/src/js/word_cloud_main.js
DUPTYPE_FIRST_OCCURRENCE 4941 3 9796 65 26357792 5 /openedx/staticfiles/js/src/lms/oa_peer.a923958f3b11.js
DUPTYPE_WITHIN_SAME_TREE -4941 7 9796 65 26352523 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_peer.js
DUPTYPE_WITHIN_SAME_TREE -4941 4 9796 65 26359685 5 /openedx/staticfiles/studio/js/src/lms/oa_peer.a923958f3b11.js
DUPTYPE_WITHIN_SAME_TREE -4941 8 9796 65 26482955 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_peer.js
DUPTYPE_WITHIN_SAME_TREE -4941 3 9796 65 26351448 5 /openedx/staticfiles/js/src/lms/oa_peer.js
DUPTYPE_WITHIN_SAME_TREE -4941 4 9796 65 26354146 5 /openedx/staticfiles/studio/js/src/lms/oa_peer.js
DUPTYPE_WITHIN_SAME_TREE -4941 8 9796 65 26483833 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_peer.a923958f3b11.js
DUPTYPE_WITHIN_SAME_TREE -4941 7 9796 65 26354746 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_peer.a923958f3b11.js
DUPTYPE_FIRST_OCCURRENCE 14760 6 9798 65 26355154 5 /openedx/staticfiles/xblock/resources/poll/translations/fr/LC_MESSAGES/text.68c23f54e542.mo
DUPTYPE_WITHIN_SAME_TREE -14760 7 9798 65 26483939 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr/LC_MESSAGES/text.68c23f54e542.mo
DUPTYPE_WITHIN_SAME_TREE -14760 6 9798 65 26352353 5 /openedx/staticfiles/xblock/resources/poll/translations/fr/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14760 7 9798 65 26482618 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 2045 2 9827 65 26358021 5 /openedx/staticfiles/js/instructor_dashboard/instructor_dashboard.d90a0969f8d1.js
DUPTYPE_WITHIN_SAME_TREE -2045 2 9827 65 26347408 5 /openedx/staticfiles/js/instructor_dashboard/instructor_dashboard.js
DUPTYPE_FIRST_OCCURRENCE 14696 6 9838 65 26355313 5 /openedx/staticfiles/xblock/resources/lti_consumer/translations/ja_JP/LC_MESSAGES/text.d09deabe6492.mo
DUPTYPE_WITHIN_SAME_TREE -14696 6 9838 65 26352940 5 /openedx/staticfiles/xblock/resources/lti_consumer/translations/ja_JP/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14696 7 9838 65 26483576 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/ja_JP/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14696 7 9838 65 26484121 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/ja_JP/LC_MESSAGES/text.d09deabe6492.mo
DUPTYPE_FIRST_OCCURRENCE 14610 6 9860 65 26355143 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/eo/LC_MESSAGES/django.e156e31f092e.po
DUPTYPE_WITHIN_SAME_TREE -14610 7 9860 65 26483247 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/eo/LC_MESSAGES/django.po
DUPTYPE_WITHIN_SAME_TREE -14610 6 9860 65 26352220 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/eo/LC_MESSAGES/django.po
DUPTYPE_WITHIN_SAME_TREE -14610 7 9860 65 26484018 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/eo/LC_MESSAGES/django.e156e31f092e.po
DUPTYPE_FIRST_OCCURRENCE 14765 6 9899 65 26355173 5 /openedx/staticfiles/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/text.16818e4de9f1.mo
DUPTYPE_WITHIN_SAME_TREE -14765 7 9899 65 26483958 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/text.16818e4de9f1.mo
DUPTYPE_WITHIN_SAME_TREE -14765 7 9899 65 26482651 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14765 6 9899 65 26352394 5 /openedx/staticfiles/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 10335 5 10012 65 26355394 5 /openedx/staticfiles/js/vendor/pdfjs/locale/my/viewer.afcf15afeda4.properties
DUPTYPE_WITHIN_SAME_TREE -10335 6 10012 65 26359419 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/my/viewer.afcf15afeda4.properties
DUPTYPE_WITHIN_SAME_TREE -10335 5 10012 65 26345745 5 /openedx/staticfiles/js/vendor/pdfjs/locale/my/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10335 6 10012 65 26353991 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/my/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 12949 6 10016 65 26216653 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/jquery.tinymce.08b692723d14.js
DUPTYPE_WITHIN_SAME_TREE -12949 7 10016 65 26353550 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/jquery.tinymce.js
DUPTYPE_WITHIN_SAME_TREE -12949 6 10016 65 26215718 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/jquery.tinymce.js
DUPTYPE_WITHIN_SAME_TREE -12949 7 10016 65 26359308 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/jquery.tinymce.08b692723d14.js
DUPTYPE_FIRST_OCCURRENCE 16389 8 10032 65 26354462 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Table/README.md.25ecb3b571f5.html
DUPTYPE_WITHIN_SAME_TREE -16389 8 10032 65 26348969 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Table/README.md.html
DUPTYPE_FIRST_OCCURRENCE 3397 2 10042 65 26358075 5 /openedx/staticfiles/templates/course_modes/track_selection.1fae503d8aaf.html
DUPTYPE_WITHIN_SAME_TREE -3397 2 10042 65 26347638 5 /openedx/staticfiles/templates/course_modes/track_selection.html
DUPTYPE_FIRST_OCCURRENCE 7915 4 10049 65 26216726 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/js/jquery.iframe-transport.487d5e5434be.js
DUPTYPE_WITHIN_SAME_TREE -7915 5 10049 65 26353736 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/js/jquery.iframe-transport.js
DUPTYPE_WITHIN_SAME_TREE -7915 4 10049 65 26215877 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/js/jquery.iframe-transport.js
DUPTYPE_WITHIN_SAME_TREE -7915 5 10049 65 26359478 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/js/jquery.iframe-transport.487d5e5434be.js
DUPTYPE_FIRST_OCCURRENCE 12697 6 10053 65 26354993 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Modal/Modal.test.62b713884845.jsx
DUPTYPE_WITHIN_SAME_TREE -12697 6 10053 65 26349220 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Modal/Modal.test.jsx
DUPTYPE_FIRST_OCCURRENCE 10309 5 10056 65 26355416 5 /openedx/staticfiles/js/vendor/pdfjs/locale/kn/viewer.7955ae76c442.properties
DUPTYPE_WITHIN_SAME_TREE -10309 6 10056 65 26354041 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/kn/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10309 5 10056 65 26345820 5 /openedx/staticfiles/js/vendor/pdfjs/locale/kn/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10309 6 10056 65 26359441 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/kn/viewer.7955ae76c442.properties
DUPTYPE_FIRST_OCCURRENCE 9699 5 10060 65 26355725 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/util.js.1ad5dab081cc.map
DUPTYPE_WITHIN_SAME_TREE -9699 5 10060 65 26350102 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/util.js.map
DUPTYPE_FIRST_OCCURRENCE 39 1 10062 65 26358724 5 /openedx/staticfiles/bundles/AnnotatableBlockPreview.05b3a4264e5d.js
DUPTYPE_WITHIN_SAME_TREE -39 1 10062 65 26346907 5 /openedx/staticfiles/bundles/AnnotatableBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -39 1 10062 65 26346807 5 /openedx/staticfiles/bundles/AnnotatableBlockPreview.81991a7cd0a05d5a5125.js
DUPTYPE_WITHIN_SAME_TREE -39 2 10062 65 26485857 5 /openedx/staticfiles/studio/bundles/AnnotatableBlockPreview.81991a7cd0a05d5a5125.05b3a4264e5d.js
DUPTYPE_WITHIN_SAME_TREE -39 2 10062 65 26480471 5 /openedx/staticfiles/studio/bundles/AnnotatableBlockPreview.81991a7cd0a05d5a5125.js
DUPTYPE_WITHIN_SAME_TREE -39 2 10062 65 26480556 5 /openedx/staticfiles/studio/bundles/AnnotatableBlockPreview.js
